job,state,1,2,3,4,5,count
director of engineering,Michigan,145216.833325,160490.4583625,167398.83335,174307.2083375,181704.7916875,4
director of engineering,Minnesota,188456.3333,188456.3333,188456.3333,188456.3333,188456.3333,1
director of engineering,Missouri,159692.3333,159692.3333,159692.3333,159692.3333,159692.3333,1
director of engineering,Nebraska,133770.7083,143255.4583,147997.8333,152740.2083,162224.9583,2
director of engineering,Nevada,163017.62497499998,163726.208325,164080.5,164434.791675,165143.37502500002,2
director of engineering,New Jersey,115524.750025,121522.916675,124522.0,127521.083325,133519.24997499998,2
director of engineering,New Mexico,184789.6667,184789.6667,184789.6667,184789.6667,184789.6667,1
director of engineering,New York,109459.04169625,134455.3749875,138339.83335,144592.2916875,168030.87497499998,8
director of engineering,North Carolina,150941.0,160535.33335,163782.0,168130.83335,186998.33335,5
director of engineering,Ohio,157368.8333125,167151.75,175428.0,183704.25,190811.125,4
director of engineering,Oklahoma,163029.0416625,164497.1249875,165231.16665,165965.2083125,167433.2916375,2
director of engineering,Oregon,142228.291675,162293.7083,167331.8333,172369.9583,176065.9999875,4
director of engineering,Pennsylvania,148244.25002500002,167881.416675,177700.0,178232.583325,179297.74997499998,3
director of engineering,Rhode Island,148703.6667,148703.6667,148703.6667,148703.6667,148703.6667,1
director of engineering,South Carolina,154526.6666625,154873.9999875,155047.66665,155221.3333125,155568.6666375,2
director of engineering,South Dakota,124477.0,124477.0,124477.0,124477.0,124477.0,1
director of engineering,Tennessee,147941.833325,154914.7083625,169380.83335,183846.9583375,190689.4166875,4
director of engineering,Texas,146760.3333,163670.0,180929.6667,181120.0,195153.0,9
director of engineering,Utah,159631.0417,165697.7917,168731.1667,171764.5417,177831.2917,2
director of engineering,Vermont,114468.3333,114468.3333,114468.3333,114468.3333,114468.3333,1
director of engineering,Virginia,146914.0833,156725.33335,164722.3333,165788.583325,175959.4167,7
director of engineering,Washington,144247.4583,163268.25002500002,167739.0,172770.7916375,191611.5,6
director of engineering,Wisconsin,163036.12502500002,164359.041675,165020.5,165681.958325,167004.87497499998,2
director of information technology,Arizona,127965.0833,130160.5833,131258.3333,132356.0833,134551.5833,2
director of information technology,California,162917.2083,179792.9583,188230.8333,196668.7083,213544.4583,2
director of information technology,Colorado,140023.1666375,143412.8333125,145107.66665,146802.4999875,150192.1666625,2
director of information technology,Connecticut,144890.6667,144890.6667,144890.6667,144890.6667,144890.6667,1
director of information technology,Florida,126375.0,126375.0,126375.0,126375.0,126375.0,1
director of information technology,Idaho,144022.0,144022.0,144022.0,144022.0,144022.0,1
director of information technology,Indiana,147073.3333,147073.3333,147073.3333,147073.3333,147073.3333,1
director of information technology,Iowa,144506.6667,144506.6667,144506.6667,144506.6667,144506.6667,1
director of information technology,Massachusetts,169968.6667,169968.6667,169968.6667,169968.6667,169968.6667,1
director of information technology,Michigan,154930.0,154930.0,154930.0,154930.0,154930.0,1
director of information technology,Minnesota,159537.3333,159537.3333,159537.3333,159537.3333,159537.3333,1
director of information technology,Nebraska,133608.3333,133608.3333,133608.3333,133608.3333,133608.3333,1
director of information technology,Nevada,144577.6667,144577.6667,144577.6667,144577.6667,144577.6667,1
director of information technology,New Mexico,137306.3333,137306.3333,137306.3333,137306.3333,137306.3333,1
director of information technology,New York,111843.666675,125517.000025,132353.6667,143652.6667,166250.6667,3
director of information technology,Ohio,141455.4583375,141788.3750125,141954.83335,142121.2916875,142454.2083625,2
director of information technology,Pennsylvania,191360.0,191360.0,191360.0,191360.0,191360.0,1
director of information technology,Tennessee,126147.7083,126744.4583,127042.8333,127341.2083,127937.9583,2
director of information technology,Texas,149138.49997499998,159200.833325,164232.0,172048.0,187680.0,3
director of information technology,Utah,138873.3333,138873.3333,138873.3333,138873.3333,138873.3333,1
director of information technology,Virginia,154078.3333,154078.3333,154078.3333,154078.3333,154078.3333,1
director of information technology,Washington,148099.833325,163873.49997499998,171760.3333,174130.24997499998,178870.083325,3
director of information technology,Wisconsin,138744.3333,138744.3333,138744.3333,138744.3333,138744.3333,1
engineer manager,Alabama,108590.4167,120913.9167,127075.6667,137126.58335,157228.41665,3
engineer manager,Arizona,122741.66668625,140552.4583375,146423.5,153740.4583375,173000.7916875,6
engineer manager,Arkansas,130463.2083,137392.9583,140857.8333,144322.7083,151252.4583,2
engineer manager,California,126693.16665,154515.5,165420.3333,169437.3333,198715.0,21
engineer manager,Colorado,114145.0,126421.41663749999,128806.66665,133049.0,158310.4999875,6
engineer manager,Connecticut,166152.3333,166152.3333,166152.3333,166152.3333,166152.3333,1
engineer manager,Florida,106419.5833,123219.0417,130832.33335,132712.2916875,147208.9583,10
engineer manager,Georgia,91976.1666725,133483.8333575,154237.6667,158755.83335,167792.16665,3
engineer manager,Hawaii,178382.6667,178382.6667,178382.6667,178382.6667,178382.6667,1
engineer manager,Idaho,94618.66667375,106910.66668125,113056.666685,119202.66668875,131494.66669625,2
engineer manager,Illinois,115170.0833,118167.5833,119666.3333,130604.499975,152480.833325,3
engineer manager,Indiana,111869.500025,117373.166675,120125.0,121981.25,125693.75,3
engineer manager,Iowa,82453.333335,92510.333335,93136.0,107466.16665,134608.8333,5
engineer manager,Kansas,113059.4583125,120360.1666625,121416.66665,122473.16663749999,134434.916675,4
engineer manager,Kentucky,127664.7917,137261.0417,142059.1667,146857.2917,156453.5417,2
engineer manager,Louisiana,136083.3333,136083.3333,136083.3333,136083.3333,136083.3333,1
engineer manager,Maine,120585.6667,120585.6667,120585.6667,120585.6667,120585.6667,1
engineer manager,Maryland,161701.6667,161701.6667,161701.6667,161701.6667,161701.6667,1
engineer manager,Massachusetts,179830.0,179830.0,179830.0,179830.0,179830.0,1
engineer manager,Michigan,131387.6667,146530.3333625,146928.33335,147326.3333375,148084.8333125,4
engineer manager,Minnesota,114086.2916625,128178.87498749999,135225.16665,142271.4583125,156364.0416375,2
engineer manager,Missouri,89471.20833625001,114846.29166875,127533.833335,140221.37500125,165596.45833375,2
engineer manager,Montana,84725.0,84725.0,84725.0,84725.0,84725.0,1
engineer manager,Nebraska,117492.7083375,126470.12501250001,130958.83335,135447.5416875,144424.9583625,2
engineer manager,Nevada,130070.2083375,133078.6250125,134582.83335,136087.0416875,139095.4583625,2
engineer manager,New Jersey,149281.3333,149281.3333,149281.3333,149281.3333,149281.3333,1
engineer manager,New Mexico,161801.3333,161801.3333,161801.3333,161801.3333,161801.3333,1
engineer manager,New York,105977.250025,117966.08335,125815.3333,133246.3333,145249.6667,7
engineer manager,North Carolina,106129.5,114162.49998749999,120543.0,131416.9999875,145417.25,8
engineer manager,Ohio,99948.58331125,142669.0833,148471.3333,149426.4583,152748.583325,6
engineer manager,Oklahoma,133509.1667,135760.1667,136885.6667,138011.1667,140262.1667,2
engineer manager,Oregon,114704.3333125,118730.3333375,126333.33335,133936.3333625,141761.708325,4
engineer manager,Pennsylvania,143023.916675,158901.75002500002,166840.6667,167559.75002500002,168997.916675,3
engineer manager,Rhode Island,116132.0,116132.0,116132.0,116132.0,116132.0,1
engineer manager,South Carolina,131454.4167,134611.9167,136190.6667,137769.4167,140926.9167,2
engineer manager,South Dakota,133052.0,133052.0,133052.0,133052.0,133052.0,1
engineer manager,Tennessee,135570.7499875,143838.6666375,144763.66665,145688.6666625,156840.125,4
engineer manager,Texas,117581.625,136465.4583625,143333.16665,146560.5833,164331.6667,12
engineer manager,Utah,99786.99998749999,106836.5833,118615.3333,130394.0833,165961.791675,4
engineer manager,Vermont,107192.0,107192.0,107192.0,107192.0,107192.0,1
engineer manager,Virginia,121138.999975,128238.4167,136088.6667,146482.416675,154220.666675,7
engineer manager,Washington,130783.75001250001,158340.75,162122.0,163188.0,174738.9999875,6
engineer manager,West Virginia,75804.0,75804.0,75804.0,75804.0,75804.0,1
engineer manager,Wisconsin,77959.5,86298.625,104708.5,123118.375,155393.5416875,4
engineer manager,Wyoming,71672.9166675,73364.7500025,74210.66667,78337.083335,86589.916665,3
frontend developer,Alabama,79471.66667,79471.66667,79471.66667,79471.66667,79471.66667,1
frontend developer,Arizona,76596.58333125,81705.54166625,82571.166665,83436.79166374999,89001.37499874999,4
frontend developer,California,91114.666665,101990.16665,110828.0,118201.16665,131136.83335,13
frontend developer,Colorado,87939.12499874999,89873.79166374999,91987.166665,94100.54166625,101082.7083125,4
frontend developer,Connecticut,98963.0,98963.0,98963.0,98963.0,98963.0,1
frontend developer,Florida,89072.5833325,91616.2500025,94351.0,97085.7499975,98551.08333,4
frontend developer,Georgia,104696.0,104696.0,104696.0,104696.0,104696.0,1
frontend developer,Hawaii,62725.33333,62725.33333,62725.33333,62725.33333,62725.33333,1
frontend developer,Idaho,87145.66667,87145.66667,87145.66667,87145.66667,87145.66667,1
frontend developer,Illinois,105832.0,105832.0,105832.0,105832.0,105832.0,1
frontend developer,Indiana,82723.45833625001,83125.04166875,83325.833335,83526.62500125001,83928.20833375,2
frontend developer,Iowa,86682.0,86682.0,86682.0,86682.0,86682.0,1
frontend developer,Kentucky,78103.0,78103.0,78103.0,78103.0,78103.0,1
frontend developer,Louisiana,83080.33333,83080.33333,83080.33333,83080.33333,83080.33333,1
frontend developer,Maine,74026.0,74026.0,74026.0,74026.0,74026.0,1
frontend developer,Maryland,90930.91666374999,91882.08333125,92357.666665,92833.24999874999,93784.41666625,2
frontend developer,Massachusetts,109912.0,109912.0,109912.0,109912.0,109912.0,1
frontend developer,Michigan,81051.20833625001,85630.29166875,87919.833335,90209.37500125001,94788.45833375,2
frontend developer,Minnesota,91713.66667,91713.66667,91713.66667,91713.66667,91713.66667,1
frontend developer,Missouri,85575.33333,85575.33333,85575.33333,85575.33333,85575.33333,1
frontend developer,Nebraska,65850.875,77186.625,82854.5,88522.375,99858.125,2
frontend developer,Nevada,83982.29167,85945.54167,86927.16667,87908.79167,89872.04167,2
frontend developer,New Jersey,98982.33333,98982.33333,98982.33333,98982.33333,98982.33333,1
frontend developer,New Mexico,87362.33333,87362.33333,87362.33333,87362.33333,87362.33333,1
frontend developer,New York,76440.33333,79936.29166374999,85969.166665,92002.04166625,104367.5833125,4
frontend developer,North Carolina,90182.04167,91940.5000025,93959.0,95977.4999975,102653.87499874999,4
frontend developer,Ohio,74952.24999874999,86283.08333,89009.33333,91735.58333,93478.2916675,4
frontend developer,Oklahoma,83846.6249975,87459.2083325,89265.5,91071.7916675,94684.3750025,2
frontend developer,Oregon,96714.33333,96714.33333,96714.33333,96714.33333,96714.33333,1
frontend developer,Pennsylvania,78370.6666675,83374.58333,88346.33333,93318.08333,110969.70831125,4
frontend developer,South Carolina,77028.7500025,79052.9166675,80065.0,80892.0,82546.0,3
frontend developer,Tennessee,86795.666665,90358.333335,92139.66667,93584.583335,96474.416665,3
frontend developer,Texas,87002.0,91013.33333,92839.33333,93449.0,101709.3333,9
frontend developer,Utah,95675.33333,95675.33333,95675.33333,95675.33333,95675.33333,1
frontend developer,Vermont,76873.0,76873.0,76873.0,76873.0,76873.0,1
frontend developer,Virginia,76517.4999975,92407.8333325,100353.0,100433.5,100594.5,3
frontend developer,Washington,77895.66667,81401.41667375,91183.666685,100965.91669625,123364.1667,4
frontend developer,Wisconsin,90163.125,91721.375,92500.5,93279.625,94837.875,2
frontend software engineer,Arizona,88028.416665,88992.583335,89474.66667,90148.66667,91496.66667,3
frontend software engineer,California,115528.16663749999,116137.8333125,116442.66665,116747.49998749999,117357.1666625,2
frontend software engineer,Idaho,98369.0,98369.0,98369.0,98369.0,98369.0,1
frontend software engineer,Kentucky,84448.33333,84448.33333,84448.33333,84448.33333,84448.33333,1
frontend software engineer,Louisiana,119740.6667,119740.6667,119740.6667,119740.6667,119740.6667,1
frontend software engineer,Massachusetts,93323.33333,93323.33333,93323.33333,93323.33333,93323.33333,1
frontend software engineer,Nevada,96180.66667,96180.66667,96180.66667,96180.66667,96180.66667,1
frontend software engineer,New Mexico,95229.33333,95229.33333,95229.33333,95229.33333,95229.33333,1
frontend software engineer,North Carolina,89781.41666625,91612.24999874999,92527.666665,93443.08333125,95273.91666374999,2
frontend software engineer,Ohio,92966.66667,92966.66667,92966.66667,92966.66667,92966.66667,1
frontend software engineer,Oregon,86496.83333,93883.83333,97577.33333,97962.2499975,98732.0833325,3
frontend software engineer,South Carolina,84807.33333,84807.33333,84807.33333,84807.33333,84807.33333,1
frontend software engineer,Texas,95137.166665,97352.833335,98460.66667,102807.7500025,111501.9166675,3
frontend software engineer,Vermont,77690.33333,77690.33333,77690.33333,77690.33333,77690.33333,1
frontend software engineer,Washington,75217.66667,75217.66667,75217.66667,75217.66667,75217.66667,1
information technology manager,Alabama,126638.249975,132286.083325,135110.0,137933.916675,143581.75002500002,2
information technology manager,Arizona,103319.91667375,113844.41668125,119106.666685,124368.91668875,134893.41669625,2
information technology manager,California,107049.91666625,133176.2916875,133772.6667,142828.4167,162340.9583,8
information technology manager,Colorado,115341.58335,131185.41665,139107.3333,140676.99997499998,143816.333325,3
information technology manager,Connecticut,151583.3333,151583.3333,151583.3333,151583.3333,151583.3333,1
information technology manager,Florida,102495.54166875,117074.9583375,124718.83335,132362.7083625,140349.4167,4
information technology manager,Georgia,148733.6667,148733.6667,148733.6667,148733.6667,148733.6667,1
information technology manager,Illinois,149381.0,149381.0,149381.0,149381.0,149381.0,1
information technology manager,Indiana,119573.3333,119573.3333,119573.3333,119573.3333,119573.3333,1
information technology manager,Iowa,143876.3333,143876.3333,143876.3333,143876.3333,143876.3333,1
information technology manager,Kentucky,112775.6667,112775.6667,112775.6667,112775.6667,112775.6667,1
information technology manager,Louisiana,150797.3333,150797.3333,150797.3333,150797.3333,150797.3333,1
information technology manager,Maryland,137841.3333,137841.3333,137841.3333,137841.3333,137841.3333,1
information technology manager,Massachusetts,142129.9166625,148343.7499875,151450.66665,154557.5833125,160771.4166375,2
information technology manager,Michigan,144491.6667,144491.6667,144491.6667,144491.6667,144491.6667,1
information technology manager,Minnesota,154072.3333,154072.3333,154072.3333,154072.3333,154072.3333,1
information technology manager,Missouri,113337.0,113337.0,113337.0,113337.0,113337.0,1
information technology manager,Nebraska,152153.0,152153.0,152153.0,152153.0,152153.0,1
information technology manager,New Jersey,161309.3333,161309.3333,161309.3333,161309.3333,161309.3333,1
information technology manager,New Mexico,120771.3333,120771.3333,120771.3333,120771.3333,120771.3333,1
information technology manager,New York,121393.8333125,130791.5416625,134792.16665,138792.7916375,150567.3749875,4
information technology manager,North Carolina,118107.04163749999,124916.4583125,128321.16665,131725.8749875,138535.2916625,2
information technology manager,Ohio,129813.5833375,134500.7500125,136844.33335,139187.9166875,143875.0833625,2
information technology manager,Oklahoma,111358.33336250001,124317.6666875,130797.33335,137277.0000125,150236.3333375,2
information technology manager,Oregon,92841.416675,103356.250025,108613.6667,120594.83335,144557.16665,3
information technology manager,Pennsylvania,115140.83335,129615.16665,136852.3333,141961.5833,152180.0833,3
information technology manager,Rhode Island,135284.0,135284.0,135284.0,135284.0,135284.0,1
information technology manager,South Carolina,72591.45833,79847.70833,83475.83333,87103.95833,94360.20833,2
information technology manager,Tennessee,123751.5,145100.5,155775.0,155787.833325,155813.49997499998,3
information technology manager,Texas,97400.9166725,118890.416675,119232.0,134004.24997499998,150163.0833,11
information technology manager,Utah,131151.6667,131151.6667,131151.6667,131151.6667,131151.6667,1
information technology manager,Vermont,115657.3333,115657.3333,115657.3333,115657.3333,115657.3333,1
information technology manager,Virginia,150236.0,150236.0,150236.0,150236.0,150236.0,1
information technology manager,Washington,125918.16665,137747.83335,143662.6667,147814.75002500002,156118.916675,3
information technology manager,Wisconsin,142097.3333,142097.3333,142097.3333,142097.3333,142097.3333,1
ios developer,Arizona,94397.33333,94397.33333,94397.33333,94397.33333,94397.33333,1
ios developer,California,110937.12498749999,118642.8333,119604.3333,120565.8333,127770.916675,4
ios developer,Colorado,99928.0,105544.0,108352.0,111160.0,116776.0,2
ios developer,Florida,85283.16667,86210.16667,86673.66667,87137.16667,88064.16667,2
ios developer,Georgia,115153.0,115153.0,115153.0,115153.0,115153.0,1
ios developer,Illinois,117725.6667,117725.6667,117725.6667,117725.6667,117725.6667,1
ios developer,Indiana,94380.33333,94380.33333,94380.33333,94380.33333,94380.33333,1
ios developer,Louisiana,84112.33333,84112.33333,84112.33333,84112.33333,84112.33333,1
ios developer,Massachusetts,120438.6667,120438.6667,120438.6667,120438.6667,120438.6667,1
ios developer,Michigan,109244.0,109244.0,109244.0,109244.0,109244.0,1
ios developer,Minnesota,129023.6667,129023.6667,129023.6667,129023.6667,129023.6667,1
ios developer,Missouri,112858.6667,112858.6667,112858.6667,112858.6667,112858.6667,1
ios developer,Nebraska,91007.0,91007.0,91007.0,91007.0,91007.0,1
ios developer,Nevada,101441.0,101441.0,101441.0,101441.0,101441.0,1
ios developer,New York,124971.3333,124971.3333,124971.3333,124971.3333,124971.3333,1
ios developer,North Carolina,92059.0000025,100963.6666675,105416.0,107754.083325,112430.249975,3
ios developer,Ohio,90104.33333,90104.33333,90104.33333,90104.33333,90104.33333,1
ios developer,Oregon,115747.6667,115747.6667,115747.6667,115747.6667,115747.6667,1
ios developer,Pennsylvania,99771.45833625001,103609.04166875,105527.833335,107446.62500125001,111284.20833375,2
ios developer,Tennessee,98826.66667,98826.66667,98826.66667,98826.66667,98826.66667,1
ios developer,Texas,93383.0,104706.166685,110510.6667,111350.1667,119581.33335,5
ios developer,Utah,117143.6667,117143.6667,117143.6667,117143.6667,117143.6667,1
ios developer,Washington,109645.6667,115977.6667,119143.6667,122309.6667,128641.6667,2
it developer,Alabama,92858.16666374999,95511.83333125,96838.666665,98165.49999874999,100819.16666625,2
it developer,Arizona,102077.208325,102397.250025,102468.0,102538.749975,114119.8333,4
it developer,California,115376.625025,124098.0416875,128601.66665,131060.291675,153008.50002500002,10
it developer,Colorado,104594.249975,105422.083325,105836.0,114121.166675,130691.500025,3
it developer,Connecticut,109767.6667,109767.6667,109767.6667,109767.6667,109767.6667,1
it developer,Florida,102862.166665,110111.0,110438.0,111226.5,113623.33335,5
it developer,Georgia,112684.0,112684.0,112684.0,112684.0,112684.0,1
it developer,Hawaii,95260.33333,95260.33333,95260.33333,95260.33333,95260.33333,1
it developer,Idaho,96433.33333,96433.33333,96433.33333,96433.33333,96433.33333,1
it developer,Illinois,125638.3333,125638.3333,125638.3333,125638.3333,125638.3333,1
it developer,Indiana,89814.99999875,93171.66665625,94849.999985,96528.33331375,99884.99997125,2
it developer,Iowa,97980.33333,97980.33333,97980.33333,97980.33333,97980.33333,1
it developer,Kansas,88164.33333,88164.33333,88164.33333,88164.33333,88164.33333,1
it developer,Kentucky,96810.0,96810.0,96810.0,96810.0,96810.0,1
it developer,Louisiana,95307.33333,95307.33333,95307.33333,95307.33333,95307.33333,1
it developer,Maryland,130122.6667,130122.6667,130122.6667,130122.6667,130122.6667,1
it developer,Massachusetts,132969.6667,132969.6667,132969.6667,132969.6667,132969.6667,1
it developer,Michigan,88213.0000025,109335.6666675,119897.0,120091.083325,120479.249975,3
it developer,Minnesota,116284.6667,116284.6667,116284.6667,116284.6667,116284.6667,1
it developer,Missouri,95384.33333,95384.33333,95384.33333,95384.33333,95384.33333,1
it developer,Nebraska,122554.0,122554.0,122554.0,122554.0,122554.0,1
it developer,Nevada,118666.6667,118666.6667,118666.6667,118666.6667,118666.6667,1
it developer,New Mexico,102505.0,102505.0,102505.0,102505.0,102505.0,1
it developer,New York,90919.2499975,93483.0833325,94765.0,114398.916675,153666.75002500002,3
it developer,North Carolina,86288.00000125001,96793.49999875,99864.999985,102936.49997125,116160.12498749999,4
it developer,Ohio,97248.6666775,109996.6666925,116370.6667,118090.250025,121529.416675,3
it developer,Oklahoma,98600.66667,98600.66667,98600.66667,98600.66667,98600.66667,1
it developer,Oregon,129121.3333,129121.3333,129121.3333,129121.3333,129121.3333,1
it developer,Pennsylvania,125405.124975,125624.708325,125734.5,125844.291675,126063.875025,2
it developer,Tennessee,93645.08333125,100253.1666625,101333.66665,102414.16663749999,124539.74998749999,4
it developer,Texas,107646.5833575,113030.000025,113913.0,116585.25,119430.4167,7
it developer,Utah,91033.29167375,99376.54168125,103548.166685,107719.79168875,116063.04169625,2
it developer,Vermont,91635.33333,91635.33333,91635.33333,91635.33333,91635.33333,1
it developer,Virginia,94394.666665,99267.333335,99281.66667,108462.833335,117740.0,5
it developer,Washington,106839.9167,111967.45836250001,115608.83335,119250.2083375,130342.5416875,4
it developer,Wisconsin,111527.75,112475.25,112949.0,113422.75,114370.25,2
it support engineer,Alabama,99499.66667,99499.66667,99499.66667,99499.66667,99499.66667,1
it support engineer,Arizona,64448.833335,68350.833335,70290.0,74836.666665,85860.0,5
it support engineer,California,77873.66667,86529.33333,91990.66667,93011.33333,93899.0,9
it support engineer,Colorado,74358.125,77940.375,79731.5,81522.625,85104.875,2
it support engineer,Florida,71851.9166675,74627.7500025,76015.66667,77139.833335,79388.166665,3
it support engineer,Georgia,63173.16666625,70787.49999874999,74594.666665,78401.83333125,86016.16666374999,2
it support engineer,Hawaii,79991.66667,79991.66667,79991.66667,79991.66667,79991.66667,1
it support engineer,Illinois,89637.33333,89637.33333,89637.33333,89637.33333,89637.33333,1
it support engineer,Indiana,66876.66667,66876.66667,66876.66667,66876.66667,66876.66667,1
it support engineer,Iowa,90376.33333,90376.33333,90376.33333,90376.33333,90376.33333,1
it support engineer,Kansas,79553.33333,79553.33333,79553.33333,79553.33333,79553.33333,1
it support engineer,Kentucky,61954.0,61954.0,61954.0,61954.0,61954.0,1
it support engineer,Massachusetts,99127.0,99127.0,99127.0,99127.0,99127.0,1
it support engineer,Michigan,89930.24999875,95643.41665625,98499.999985,101356.58331375,107069.74997125,2
it support engineer,Minnesota,91083.0,91083.0,91083.0,91083.0,91083.0,1
it support engineer,Missouri,71371.33333,71371.33333,71371.33333,71371.33333,71371.33333,1
it support engineer,Nebraska,81569.0,81569.0,81569.0,81569.0,81569.0,1
it support engineer,Nevada,74900.45833625001,77920.04166875,79429.833335,80939.62500125001,83959.20833375,2
it support engineer,New Jersey,75130.33333,75130.33333,75130.33333,75130.33333,75130.33333,1
it support engineer,New Mexico,91725.0,91725.0,91725.0,91725.0,91725.0,1
it support engineer,New York,75817.7916625,82911.37498749999,86458.16665,90004.9583125,97098.54163749999,2
it support engineer,North Carolina,74949.1666675,75849.5000025,76299.66667,82205.583335,94017.416665,3
it support engineer,Oregon,82082.66667,82082.66667,82082.66667,82082.66667,82082.66667,1
it support engineer,Pennsylvania,79256.25,82636.75,84327.0,86017.25,89397.75,2
it support engineer,Tennessee,93104.0,93104.0,93104.0,93104.0,93104.0,1
it support engineer,Texas,70694.29166374999,77873.99999874999,82986.833335,84815.16667,90590.16667375,8
it support engineer,Utah,68463.70833375,76723.12500125001,80852.833335,84982.54166875,93241.95833625001,2
it support engineer,Virginia,80400.33333,80400.33333,80400.33333,80400.33333,80400.33333,1
it support engineer,Washington,79242.45833125,91014.875,92466.5,93918.125,111839.5,4
it support engineer,Wisconsin,79072.33333,79072.33333,79072.33333,79072.33333,79072.33333,1
java developer,Alabama,93140.0,93140.0,93140.0,93140.0,93140.0,1
java developer,Arizona,95267.66667,95267.66667,95267.66667,95267.66667,95267.66667,1
java developer,California,95429.0,103922.0,107323.3333,114504.3333,116011.6667,9
java developer,Colorado,90559.29166374999,92641.20833125,93682.166665,94723.12499874999,96805.04166625,2
java developer,Connecticut,93213.33333,93213.33333,93213.33333,93213.33333,93213.33333,1
java developer,Florida,85589.75,90417.66666374999,93000.5,95122.58333625001,97289.74999874999,6
java developer,Georgia,99606.66667,99606.66667,99606.66667,99606.66667,99606.66667,1
java developer,Illinois,106672.0,106672.0,106672.0,106672.0,106672.0,1
java developer,Indiana,93273.66667,93273.66667,93273.66667,93273.66667,93273.66667,1
java developer,Iowa,91053.66667,91053.66667,91053.66667,91053.66667,91053.66667,1
java developer,Kansas,88579.66667,88579.66667,88579.66667,88579.66667,88579.66667,1
java developer,Kentucky,97682.66667,97682.66667,97682.66667,97682.66667,97682.66667,1
java developer,Louisiana,107663.6667,107663.6667,107663.6667,107663.6667,107663.6667,1
java developer,Maryland,101413.6667,101413.6667,101413.6667,101413.6667,101413.6667,1
java developer,Massachusetts,112311.6667,112311.6667,112311.6667,112311.6667,112311.6667,1
java developer,Michigan,108694.0,108694.0,108694.0,108694.0,108694.0,1
java developer,Minnesota,96192.0,96192.0,96192.0,96192.0,96192.0,1
java developer,Missouri,97679.0,97679.0,97679.0,97679.0,97679.0,1
java developer,Nebraska,106088.3333,106088.3333,106088.3333,106088.3333,106088.3333,1
java developer,Nevada,92929.33333,92929.33333,92929.33333,92929.33333,92929.33333,1
java developer,New York,95739.87500125001,97179.33333625001,99863.333335,102547.33333375,114027.0,4
java developer,North Carolina,100231.0833225,101920.5833075,102765.3333,103320.16665,104429.83335,3
java developer,Ohio,87778.5416675,87956.45833,88235.83333,88515.20833,97374.58331125,4
java developer,Oklahoma,92774.0,92774.0,92774.0,92774.0,92774.0,1
java developer,Oregon,104085.3333,104085.3333,104085.3333,104085.3333,104085.3333,1
java developer,Pennsylvania,99857.83332625,101062.83331875,101665.333315,102267.83331125,103472.83330375,2
java developer,Rhode Island,96465.0,96465.0,96465.0,96465.0,96465.0,1
java developer,South Carolina,82849.41666625,85846.24999874999,87344.666665,88843.08333125,91839.91666374999,2
java developer,Tennessee,84626.2500025,86233.4166675,87037.0,87840.5833325,89447.7499975,2
java developer,Texas,92217.0,96521.33333,98736.66667,99151.0,101042.6667,9
java developer,Utah,92993.0,92993.0,92993.0,92993.0,92993.0,1
java developer,Vermont,90445.0,90445.0,90445.0,90445.0,90445.0,1
java developer,Virginia,92915.79166875,94641.0833375,99216.33335,103791.58336250001,108062.9167,4
java developer,Washington,95157.0,96823.0,97656.0,100522.333325,106254.999975,3
java developer,Wisconsin,82136.58333625001,84834.41666875,86183.333335,87532.25000125001,90230.08333375,2
junior data scientist,California,94256.66667,94256.66667,94256.66667,94256.66667,94256.66667,1
junior data scientist,Washington,81705.0,81705.0,81705.0,81705.0,81705.0,1
junior director of engineering,California,110697.0,110697.0,110697.0,110697.0,110697.0,1
junior director of engineering,Pennsylvania,105456.3333,105456.3333,105456.3333,105456.3333,105456.3333,1
junior engineer manager,California,111131.0,111131.0,111131.0,111131.0,111131.0,1
junior engineer manager,Colorado,70568.33333,70568.33333,70568.33333,70568.33333,70568.33333,1
junior engineer manager,Washington,88976.33333,88976.33333,88976.33333,88976.33333,88976.33333,1
junior senior engineer,California,91956.0,91956.0,91956.0,91956.0,91956.0,1
junior senior engineer,Illinois,95782.0,95782.0,95782.0,95782.0,95782.0,1
junior senior engineer,Massachusetts,88039.33333,88039.33333,88039.33333,88039.33333,88039.33333,1
junior software engineer,Alabama,85767.41666374999,86531.58333125,86913.666665,87295.74999874999,88059.91666625,2
junior software engineer,Arizona,72233.333335,79776.66667,83393.66667,87538.833335,92107.0,5
junior software engineer,California,89388.66667,97741.33333,98707.33333,99835.0,132190.3333,9
junior software engineer,Colorado,91636.83333,95453.83333,97362.33333,97872.33333,98892.33333,3
junior software engineer,Florida,77950.33333125,79797.8750025,80702.66667,82444.16667,99932.54165625,6
junior software engineer,Georgia,136669.3333,136669.3333,136669.3333,136669.3333,136669.3333,1
junior software engineer,Indiana,93580.0,93580.0,93580.0,93580.0,93580.0,1
junior software engineer,Iowa,85417.0,85417.0,85417.0,85417.0,85417.0,1
junior software engineer,Kansas,66956.33333,66956.33333,66956.33333,66956.33333,66956.33333,1
junior software engineer,Kentucky,83286.66667,83286.66667,83286.66667,83286.66667,83286.66667,1
junior software engineer,Louisiana,77434.33333,77434.33333,77434.33333,77434.33333,77434.33333,1
junior software engineer,Maryland,105744.3333,105744.3333,105744.3333,105744.3333,105744.3333,1
junior software engineer,Massachusetts,98744.0,98744.0,98744.0,98744.0,98744.0,1
